,高雄時間,同意票,不同意票,同意比例,有效票,無效票,投票人數,已開投票所投票人總數,投票率,應送行政區,已送行政區,應送開票所,已送開票所,行政區
3369,2020-06-06 18:14:23,61389,1623,40.51,63012,283,63295,151524,41.77,1,1,99,99,楠梓區
3370,2020-06-06 18:14:23,9107,221,43.17,9328,57,9385,21094,44.49,1,1,24,24,鹽埕區
3371,2020-06-06 18:14:24,117209,3043,39.86,120252,614,120866,292762,41.28,1,0,228,227,鳳山區
3372,2020-06-06 18:14:24,119407,2870,42.45,122277,561,122838,279241,43.99,1,0,189,188,三民區
3373,2020-06-06 18:14:24,55361,1415,42.72,56776,259,57035,129597,44.01,1,1,89,89,小港區
3374,2020-06-06 18:14:24,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
3375,2020-06-06 18:14:24,57069,1421,39.98,58490,295,58785,142733,41.19,1,1,116,116,苓雅區
3376,2020-06-06 18:14:24,13320,363,45.49,13683,89,13772,29282,47.03,1,1,24,24,大社區
3377,2020-06-06 18:14:24,15318,389,42.88,15707,89,15796,35719,44.22,1,1,32,32,大樹區
3378,2020-06-06 18:14:24,39474,1029,41.56,40503,222,40725,94987,42.87,1,1,81,81,大寮區
3379,2020-06-06 18:14:24,10658,295,44.49,10953,58,11011,23954,45.97,1,1,18,18,旗津區
3380,2020-06-06 18:14:24,25028,684,43.44,25712,194,25906,57617,44.96,1,1,51,51,林園區
3381,2020-06-06 18:14:24,17452,443,40.21,17895,96,17991,43397,41.46,1,1,42,42,新興區
3382,2020-06-06 18:14:24,66816,1779,42.48,68595,347,68942,157294,43.83,1,1,119,119,前鎮區
3383,2020-06-06 18:14:24,32787,886,44.32,33673,168,33841,73973,45.75,1,1,47,47,仁武區
3384,2020-06-06 18:14:25,16254,507,49.89,16761,95,16856,32578,51.74,1,1,31,31,橋頭區
3385,2020-06-06 18:14:25,32084,895,40.55,32979,190,33169,79113,41.93,1,1,72,72,岡山區
3386,2020-06-06 18:14:25,10618,306,41.88,10924,91,11015,25354,43.44,1,1,25,25,燕巢區
3387,2020-06-06 18:14:25,16662,412,42.76,17074,91,17165,38963,44.05,1,1,28,28,鳥松區
3388,2020-06-06 18:14:25,2552,92,39.72,2644,21,2665,6425,41.48,1,1,12,12,田寮區
3389,2020-06-06 18:14:26,18054,568,42.55,18622,111,18733,42432,44.15,1,1,41,41,路竹區
3390,2020-06-06 18:14:26,10929,369,43.55,11298,75,11373,25097,45.32,1,1,24,24,湖內區
3391,2020-06-06 18:14:26,10559,281,44.29,10840,70,10910,23841,45.76,1,1,21,21,阿蓮區
3392,2020-06-06 18:14:26,4914,122,42.0,5036,23,5059,11699,43.24,1,1,12,12,永安區
3393,2020-06-06 18:14:26,10600,315,41.54,10915,59,10974,25515,43.01,1,1,21,21,茄萣區
3394,2020-06-06 18:14:27,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
3395,2020-06-06 18:14:27,2733,121,26.69,2854,28,2882,10238,28.15,1,1,10,10,杉林區
3396,2020-06-06 18:14:27,1223,56,23.41,1279,16,1295,5224,24.79,1,1,7,7,甲仙區
3397,2020-06-06 18:14:27,11399,474,37.0,11873,78,11951,30807,38.79,1,1,35,35,旗山區
3398,2020-06-06 18:14:27,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
3399,2020-06-06 18:14:27,14032,404,46.35,14436,87,14523,30272,47.98,1,1,28,28,梓官區
3400,2020-06-06 18:14:27,9749,420,28.58,10169,88,10257,34112,30.07,1,1,32,32,美濃區
3401,2020-06-06 18:14:27,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
3402,2020-06-06 18:14:27,2880,164,26.41,3044,40,3084,10903,28.29,1,1,12,12,六龜區
3403,2020-06-06 18:14:28,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
3404,2020-06-06 18:14:28,201,24,6.01,225,2,227,3342,6.79,1,1,8,8,桃源區
3405,2020-06-06 18:15:18,44512,1008,39.24,45520,190,45710,113422,40.3,1,1,77,77,鼓山區
3406,2020-06-06 18:15:18,9107,221,43.17,9328,57,9385,21094,44.49,1,1,24,24,鹽埕區
3407,2020-06-06 18:15:18,938186,25032,40.79,963218,5112,968330,2297941,42.14,38,37,1823,1822,高雄市
3408,2020-06-06 18:15:19,57508,1416,36.37,58924,271,59195,158116,37.44,1,1,103,103,左營區
3409,2020-06-06 18:15:19,61389,1623,40.51,63012,283,63295,151524,41.77,1,1,99,99,楠梓區
3410,2020-06-06 18:15:19,17452,443,40.21,17895,96,17991,43397,41.46,1,1,42,42,新興區
3411,2020-06-06 18:15:19,119407,2870,42.45,122277,561,122838,279241,43.99,1,0,189,188,三民區
3412,2020-06-06 18:15:20,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
3413,2020-06-06 18:15:20,57069,1421,39.98,58490,295,58785,142733,41.19,1,1,116,116,苓雅區
3414,2020-06-06 18:15:20,66816,1779,42.48,68595,347,68942,157294,43.83,1,1,119,119,前鎮區
3415,2020-06-06 18:15:21,55361,1415,42.72,56776,259,57035,129597,44.01,1,1,89,89,小港區
3416,2020-06-06 18:15:21,10658,295,44.49,10953,58,11011,23954,45.97,1,1,18,18,旗津區
3417,2020-06-06 18:15:21,117795,3062,40.06,120857,617,121474,294083,41.31,1,1,228,228,鳳山區
3418,2020-06-06 18:15:22,13320,363,45.49,13683,89,13772,29282,47.03,1,1,24,24,大社區
3419,2020-06-06 18:15:22,39474,1029,41.56,40503,222,40725,94987,42.87,1,1,81,81,大寮區
3420,2020-06-06 18:15:22,25028,684,43.44,25712,194,25906,57617,44.96,1,1,51,51,林園區
3421,2020-06-06 18:15:22,15318,389,42.88,15707,89,15796,35719,44.22,1,1,32,32,大樹區
3422,2020-06-06 18:15:23,16662,412,42.76,17074,91,17165,38963,44.05,1,1,28,28,鳥松區
3423,2020-06-06 18:15:23,10618,306,41.88,10924,91,11015,25354,43.44,1,1,25,25,燕巢區
3424,2020-06-06 18:15:23,32787,886,44.32,33673,168,33841,73973,45.75,1,1,47,47,仁武區
3425,2020-06-06 18:15:23,16254,507,49.89,16761,95,16856,32578,51.74,1,1,31,31,橋頭區
3426,2020-06-06 18:15:23,32084,895,40.55,32979,190,33169,79113,41.93,1,1,72,72,岡山區
3427,2020-06-06 18:15:24,10559,281,44.29,10840,70,10910,23841,45.76,1,1,21,21,阿蓮區
3428,2020-06-06 18:15:24,2552,92,39.72,2644,21,2665,6425,41.48,1,1,12,12,田寮區
3429,2020-06-06 18:15:24,18054,568,42.55,18622,111,18733,42432,44.15,1,1,41,41,路竹區
3430,2020-06-06 18:15:24,10929,369,43.55,11298,75,11373,25097,45.32,1,1,24,24,湖內區
3431,2020-06-06 18:15:25,4914,122,42.0,5036,23,5059,11699,43.24,1,1,12,12,永安區
3432,2020-06-06 18:15:25,10600,315,41.54,10915,59,10974,25515,43.01,1,1,21,21,茄萣區
3433,2020-06-06 18:15:25,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
3434,2020-06-06 18:15:26,14032,404,46.35,14436,87,14523,30272,47.98,1,1,28,28,梓官區
3435,2020-06-06 18:15:26,11399,474,37.0,11873,78,11951,30807,38.79,1,1,35,35,旗山區
3436,2020-06-06 18:15:27,9749,420,28.58,10169,88,10257,34112,30.07,1,1,32,32,美濃區
3437,2020-06-06 18:15:28,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
3438,2020-06-06 18:15:28,2733,121,26.69,2854,28,2882,10238,28.15,1,1,10,10,杉林區
3439,2020-06-06 18:15:28,1223,56,23.41,1279,16,1295,5224,24.79,1,1,7,7,甲仙區
3440,2020-06-06 18:15:28,2880,164,26.41,3044,40,3084,10903,28.29,1,1,12,12,六龜區
3441,2020-06-06 18:15:29,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
3442,2020-06-06 18:15:29,201,24,6.01,225,2,227,3342,6.79,1,1,8,8,桃源區
3443,2020-06-06 18:15:29,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
3444,2020-06-06 18:16:20,938186,25032,40.79,963218,5112,968330,2297941,42.14,38,37,1823,1822,高雄市
3445,2020-06-06 18:16:20,44512,1008,39.24,45520,190,45710,113422,40.3,1,1,77,77,鼓山區
3446,2020-06-06 18:16:20,57508,1416,36.37,58924,271,59195,158116,37.44,1,1,103,103,左營區
3447,2020-06-06 18:16:20,9107,221,43.17,9328,57,9385,21094,44.49,1,1,24,24,鹽埕區
3448,2020-06-06 18:16:21,119407,2870,42.45,122277,561,122838,279241,43.99,1,0,189,188,三民區
3449,2020-06-06 18:16:21,17452,443,40.21,17895,96,17991,43397,41.46,1,1,42,42,新興區
3450,2020-06-06 18:16:21,61389,1623,40.51,63012,283,63295,151524,41.77,1,1,99,99,楠梓區
3451,2020-06-06 18:16:21,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
3452,2020-06-06 18:16:22,57069,1421,39.98,58490,295,58785,142733,41.19,1,1,116,116,苓雅區
3453,2020-06-06 18:16:22,10658,295,44.49,10953,58,11011,23954,45.97,1,1,18,18,旗津區
3454,2020-06-06 18:16:22,66816,1779,42.48,68595,347,68942,157294,43.83,1,1,119,119,前鎮區
3455,2020-06-06 18:16:23,55361,1415,42.72,56776,259,57035,129597,44.01,1,1,89,89,小港區
3456,2020-06-06 18:16:23,117795,3062,40.06,120857,617,121474,294083,41.31,1,1,228,228,鳳山區
3457,2020-06-06 18:16:23,25028,684,43.44,25712,194,25906,57617,44.96,1,1,51,51,林園區
3458,2020-06-06 18:16:24,13320,363,45.49,13683,89,13772,29282,47.03,1,1,24,24,大社區
3459,2020-06-06 18:16:24,15318,389,42.88,15707,89,15796,35719,44.22,1,1,32,32,大樹區
3460,2020-06-06 18:16:24,39474,1029,41.56,40503,222,40725,94987,42.87,1,1,81,81,大寮區
3461,2020-06-06 18:16:25,16662,412,42.76,17074,91,17165,38963,44.05,1,1,28,28,鳥松區
3462,2020-06-06 18:16:25,32084,895,40.55,32979,190,33169,79113,41.93,1,1,72,72,岡山區
3463,2020-06-06 18:16:25,32787,886,44.32,33673,168,33841,73973,45.75,1,1,47,47,仁武區
3464,2020-06-06 18:16:26,16254,507,49.89,16761,95,16856,32578,51.74,1,1,31,31,橋頭區
3465,2020-06-06 18:16:26,10618,306,41.88,10924,91,11015,25354,43.44,1,1,25,25,燕巢區
3466,2020-06-06 18:16:26,2552,92,39.72,2644,21,2665,6425,41.48,1,1,12,12,田寮區
3467,2020-06-06 18:16:27,18054,568,42.55,18622,111,18733,42432,44.15,1,1,41,41,路竹區
3468,2020-06-06 18:16:27,10929,369,43.55,11298,75,11373,25097,45.32,1,1,24,24,湖內區
3469,2020-06-06 18:16:27,10600,315,41.54,10915,59,10974,25515,43.01,1,1,21,21,茄萣區
3470,2020-06-06 18:16:27,10559,281,44.29,10840,70,10910,23841,45.76,1,1,21,21,阿蓮區
3471,2020-06-06 18:16:28,4914,122,42.0,5036,23,5059,11699,43.24,1,1,12,12,永安區
3472,2020-06-06 18:16:28,14032,404,46.35,14436,87,14523,30272,47.98,1,1,28,28,梓官區
3473,2020-06-06 18:16:28,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
3474,2020-06-06 18:16:29,9749,420,28.58,10169,88,10257,34112,30.07,1,1,32,32,美濃區
3475,2020-06-06 18:16:29,11399,474,37.0,11873,78,11951,30807,38.79,1,1,35,35,旗山區
3476,2020-06-06 18:16:30,2733,121,26.69,2854,28,2882,10238,28.15,1,1,10,10,杉林區
3477,2020-06-06 18:16:30,2880,164,26.41,3044,40,3084,10903,28.29,1,1,12,12,六龜區
3478,2020-06-06 18:16:30,1223,56,23.41,1279,16,1295,5224,24.79,1,1,7,7,甲仙區
3479,2020-06-06 18:16:31,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
3480,2020-06-06 18:16:31,201,24,6.01,225,2,227,3342,6.79,1,1,8,8,桃源區
3481,2020-06-06 18:16:31,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
3482,2020-06-06 18:16:32,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
3483,2020-06-06 18:17:22,44512,1008,39.24,45520,190,45710,113422,40.3,1,1,77,77,鼓山區
3484,2020-06-06 18:17:22,938186,25032,40.79,963218,5112,968330,2297941,42.14,38,37,1823,1822,高雄市
3485,2020-06-06 18:17:22,57508,1416,36.37,58924,271,59195,158116,37.44,1,1,103,103,左營區
3486,2020-06-06 18:17:22,61389,1623,40.51,63012,283,63295,151524,41.77,1,1,99,99,楠梓區
3487,2020-06-06 18:17:22,9107,221,43.17,9328,57,9385,21094,44.49,1,1,24,24,鹽埕區
3488,2020-06-06 18:17:23,17452,443,40.21,17895,96,17991,43397,41.46,1,1,42,42,新興區
3489,2020-06-06 18:17:23,119407,2870,42.45,122277,561,122838,279241,43.99,1,0,189,188,三民區
3490,2020-06-06 18:17:23,57069,1421,39.98,58490,295,58785,142733,41.19,1,1,116,116,苓雅區
3491,2020-06-06 18:17:23,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
3492,2020-06-06 18:17:24,25028,684,43.44,25712,194,25906,57617,44.96,1,1,51,51,林園區
3493,2020-06-06 18:17:24,117795,3062,40.06,120857,617,121474,294083,41.31,1,1,228,228,鳳山區
3494,2020-06-06 18:17:24,39474,1029,41.56,40503,222,40725,94987,42.87,1,1,81,81,大寮區
3495,2020-06-06 18:17:24,10658,295,44.49,10953,58,11011,23954,45.97,1,1,18,18,旗津區
3496,2020-06-06 18:17:24,55361,1415,42.72,56776,259,57035,129597,44.01,1,1,89,89,小港區
3497,2020-06-06 18:17:24,66816,1779,42.48,68595,347,68942,157294,43.83,1,1,119,119,前鎮區
3498,2020-06-06 18:17:25,15318,389,42.88,15707,89,15796,35719,44.22,1,1,32,32,大樹區
3499,2020-06-06 18:17:25,16662,412,42.76,17074,91,17165,38963,44.05,1,1,28,28,鳥松區
3500,2020-06-06 18:17:25,32787,886,44.32,33673,168,33841,73973,45.75,1,1,47,47,仁武區
3501,2020-06-06 18:17:25,13320,363,45.49,13683,89,13772,29282,47.03,1,1,24,24,大社區
3502,2020-06-06 18:17:26,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
3503,2020-06-06 18:17:26,4914,122,42.0,5036,23,5059,11699,43.24,1,1,12,12,永安區
3504,2020-06-06 18:17:26,10559,281,44.29,10840,70,10910,23841,45.76,1,1,21,21,阿蓮區
3505,2020-06-06 18:17:26,16254,507,49.89,16761,95,16856,32578,51.74,1,1,31,31,橋頭區
3506,2020-06-06 18:17:26,18054,568,42.55,18622,111,18733,42432,44.15,1,1,41,41,路竹區
3507,2020-06-06 18:17:26,10929,369,43.55,11298,75,11373,25097,45.32,1,1,24,24,湖內區
3508,2020-06-06 18:17:26,10600,315,41.54,10915,59,10974,25515,43.01,1,1,21,21,茄萣區
3509,2020-06-06 18:17:26,32084,895,40.55,32979,190,33169,79113,41.93,1,1,72,72,岡山區
3510,2020-06-06 18:17:26,2552,92,39.72,2644,21,2665,6425,41.48,1,1,12,12,田寮區
3511,2020-06-06 18:17:26,10618,306,41.88,10924,91,11015,25354,43.44,1,1,25,25,燕巢區
3512,2020-06-06 18:17:27,1223,56,23.41,1279,16,1295,5224,24.79,1,1,7,7,甲仙區
3513,2020-06-06 18:17:27,2733,121,26.69,2854,28,2882,10238,28.15,1,1,10,10,杉林區
3514,2020-06-06 18:17:27,2880,164,26.41,3044,40,3084,10903,28.29,1,1,12,12,六龜區
3515,2020-06-06 18:17:27,11399,474,37.0,11873,78,11951,30807,38.79,1,1,35,35,旗山區
3516,2020-06-06 18:17:27,9749,420,28.58,10169,88,10257,34112,30.07,1,1,32,32,美濃區
3517,2020-06-06 18:17:27,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
3518,2020-06-06 18:17:27,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
3519,2020-06-06 18:17:27,201,24,6.01,225,2,227,3342,6.79,1,1,8,8,桃源區
3520,2020-06-06 18:17:27,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
3521,2020-06-06 18:17:27,14032,404,46.35,14436,87,14523,30272,47.98,1,1,28,28,梓官區
3522,2020-06-06 18:18:17,9107,221,43.17,9328,57,9385,21094,44.49,1,1,24,24,鹽埕區
3523,2020-06-06 18:18:17,938186,25032,40.79,963218,5112,968330,2297941,42.14,38,37,1823,1822,高雄市
3524,2020-06-06 18:18:18,119407,2870,42.45,122277,561,122838,279241,43.99,1,0,189,188,三民區
3525,2020-06-06 18:18:18,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
3526,2020-06-06 18:18:18,61389,1623,40.51,63012,283,63295,151524,41.77,1,1,99,99,楠梓區
3527,2020-06-06 18:18:18,44512,1008,39.24,45520,190,45710,113422,40.3,1,1,77,77,鼓山區
3528,2020-06-06 18:18:18,57508,1416,36.37,58924,271,59195,158116,37.44,1,1,103,103,左營區
3529,2020-06-06 18:18:18,17452,443,40.21,17895,96,17991,43397,41.46,1,1,42,42,新興區
3530,2020-06-06 18:18:19,66816,1779,42.48,68595,347,68942,157294,43.83,1,1,119,119,前鎮區
3531,2020-06-06 18:18:19,10658,295,44.49,10953,58,11011,23954,45.97,1,1,18,18,旗津區
3532,2020-06-06 18:18:19,57069,1421,39.98,58490,295,58785,142733,41.19,1,1,116,116,苓雅區
3533,2020-06-06 18:18:20,55361,1415,42.72,56776,259,57035,129597,44.01,1,1,89,89,小港區
3534,2020-06-06 18:18:20,117795,3062,40.06,120857,617,121474,294083,41.31,1,1,228,228,鳳山區
3535,2020-06-06 18:18:21,15318,389,42.88,15707,89,15796,35719,44.22,1,1,32,32,大樹區
3536,2020-06-06 18:18:21,25028,684,43.44,25712,194,25906,57617,44.96,1,1,51,51,林園區
3537,2020-06-06 18:18:21,39474,1029,41.56,40503,222,40725,94987,42.87,1,1,81,81,大寮區
3538,2020-06-06 18:18:22,32787,886,44.32,33673,168,33841,73973,45.75,1,1,47,47,仁武區
3539,2020-06-06 18:18:22,16662,412,42.76,17074,91,17165,38963,44.05,1,1,28,28,鳥松區
3540,2020-06-06 18:18:22,13320,363,45.49,13683,89,13772,29282,47.03,1,1,24,24,大社區
3541,2020-06-06 18:18:23,16254,507,49.89,16761,95,16856,32578,51.74,1,1,31,31,橋頭區
3542,2020-06-06 18:18:23,10618,306,41.88,10924,91,11015,25354,43.44,1,1,25,25,燕巢區
3543,2020-06-06 18:18:23,32084,895,40.55,32979,190,33169,79113,41.93,1,1,72,72,岡山區
3544,2020-06-06 18:18:24,18054,568,42.55,18622,111,18733,42432,44.15,1,1,41,41,路竹區
3545,2020-06-06 18:18:24,10600,315,41.54,10915,59,10974,25515,43.01,1,1,21,21,茄萣區
3546,2020-06-06 18:18:24,10559,281,44.29,10840,70,10910,23841,45.76,1,1,21,21,阿蓮區
3547,2020-06-06 18:18:24,10929,369,43.55,11298,75,11373,25097,45.32,1,1,24,24,湖內區
3548,2020-06-06 18:18:24,2552,92,39.72,2644,21,2665,6425,41.48,1,1,12,12,田寮區
3549,2020-06-06 18:18:25,14032,404,46.35,14436,87,14523,30272,47.98,1,1,28,28,梓官區
3550,2020-06-06 18:18:25,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
3551,2020-06-06 18:18:25,4914,122,42.0,5036,23,5059,11699,43.24,1,1,12,12,永安區
3552,2020-06-06 18:18:26,2880,164,26.41,3044,40,3084,10903,28.29,1,1,12,12,六龜區
3553,2020-06-06 18:18:26,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
3554,2020-06-06 18:18:26,1223,56,23.41,1279,16,1295,5224,24.79,1,1,7,7,甲仙區
3555,2020-06-06 18:18:26,2733,121,26.69,2854,28,2882,10238,28.15,1,1,10,10,杉林區
3556,2020-06-06 18:18:26,9749,420,28.58,10169,88,10257,34112,30.07,1,1,32,32,美濃區
3557,2020-06-06 18:18:26,11399,474,37.0,11873,78,11951,30807,38.79,1,1,35,35,旗山區
3558,2020-06-06 18:18:27,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
3559,2020-06-06 18:18:27,201,24,6.01,225,2,227,3342,6.79,1,1,8,8,桃源區
3560,2020-06-06 18:18:27,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
3561,2020-06-06 18:19:17,938186,25032,40.79,963218,5112,968330,2297941,42.14,38,37,1823,1822,高雄市
3562,2020-06-06 18:19:17,57508,1416,36.37,58924,271,59195,158116,37.44,1,1,103,103,左營區
3563,2020-06-06 18:19:17,44512,1008,39.24,45520,190,45710,113422,40.3,1,1,77,77,鼓山區
3564,2020-06-06 18:19:17,9107,221,43.17,9328,57,9385,21094,44.49,1,1,24,24,鹽埕區
3565,2020-06-06 18:19:18,61389,1623,40.51,63012,283,63295,151524,41.77,1,1,99,99,楠梓區
3566,2020-06-06 18:19:18,119407,2870,42.45,122277,561,122838,279241,43.99,1,0,189,188,三民區
3567,2020-06-06 18:19:18,17452,443,40.21,17895,96,17991,43397,41.46,1,1,42,42,新興區
3568,2020-06-06 18:19:19,66816,1779,42.48,68595,347,68942,157294,43.83,1,1,119,119,前鎮區
3569,2020-06-06 18:19:19,57069,1421,39.98,58490,295,58785,142733,41.19,1,1,116,116,苓雅區
3570,2020-06-06 18:19:19,25028,684,43.44,25712,194,25906,57617,44.96,1,1,51,51,林園區
3571,2020-06-06 18:19:19,10658,295,44.49,10953,58,11011,23954,45.97,1,1,18,18,旗津區
3572,2020-06-06 18:19:19,55361,1415,42.72,56776,259,57035,129597,44.01,1,1,89,89,小港區
3573,2020-06-06 18:19:19,13320,363,45.49,13683,89,13772,29282,47.03,1,1,24,24,大社區
3574,2020-06-06 18:19:19,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
3575,2020-06-06 18:19:19,39474,1029,41.56,40503,222,40725,94987,42.87,1,1,81,81,大寮區
3576,2020-06-06 18:19:19,32787,886,44.32,33673,168,33841,73973,45.75,1,1,47,47,仁武區
3577,2020-06-06 18:19:19,15318,389,42.88,15707,89,15796,35719,44.22,1,1,32,32,大樹區
3578,2020-06-06 18:19:19,16662,412,42.76,17074,91,17165,38963,44.05,1,1,28,28,鳥松區
3579,2020-06-06 18:19:19,117795,3062,40.06,120857,617,121474,294083,41.31,1,1,228,228,鳳山區
3580,2020-06-06 18:19:19,32084,895,40.55,32979,190,33169,79113,41.93,1,1,72,72,岡山區
3581,2020-06-06 18:19:20,11399,474,37.0,11873,78,11951,30807,38.79,1,1,35,35,旗山區
3582,2020-06-06 18:19:20,16254,507,49.89,16761,95,16856,32578,51.74,1,1,31,31,橋頭區
3583,2020-06-06 18:19:20,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
3584,2020-06-06 18:19:20,10559,281,44.29,10840,70,10910,23841,45.76,1,1,21,21,阿蓮區
3585,2020-06-06 18:19:20,10929,369,43.55,11298,75,11373,25097,45.32,1,1,24,24,湖內區
3586,2020-06-06 18:19:20,10600,315,41.54,10915,59,10974,25515,43.01,1,1,21,21,茄萣區
3587,2020-06-06 18:19:20,10618,306,41.88,10924,91,11015,25354,43.44,1,1,25,25,燕巢區
3588,2020-06-06 18:19:20,4914,122,42.0,5036,23,5059,11699,43.24,1,1,12,12,永安區
3589,2020-06-06 18:19:20,2552,92,39.72,2644,21,2665,6425,41.48,1,1,12,12,田寮區
3590,2020-06-06 18:19:20,18054,568,42.55,18622,111,18733,42432,44.15,1,1,41,41,路竹區
3591,2020-06-06 18:19:20,14032,404,46.35,14436,87,14523,30272,47.98,1,1,28,28,梓官區
3592,2020-06-06 18:19:21,1223,56,23.41,1279,16,1295,5224,24.79,1,1,7,7,甲仙區
3593,2020-06-06 18:19:21,9749,420,28.58,10169,88,10257,34112,30.07,1,1,32,32,美濃區
3594,2020-06-06 18:19:21,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
3595,2020-06-06 18:19:21,2880,164,26.41,3044,40,3084,10903,28.29,1,1,12,12,六龜區
3596,2020-06-06 18:19:21,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
3597,2020-06-06 18:19:21,2733,121,26.69,2854,28,2882,10238,28.15,1,1,10,10,杉林區
3598,2020-06-06 18:19:22,201,24,6.01,225,2,227,3342,6.79,1,1,8,8,桃源區
3599,2020-06-06 18:19:22,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
3600,2020-06-06 18:20:12,44512,1008,39.24,45520,190,45710,113422,40.3,1,1,77,77,鼓山區
3601,2020-06-06 18:20:12,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
3602,2020-06-06 18:20:12,119407,2870,42.45,122277,561,122838,279241,43.99,1,0,189,188,三民區
3603,2020-06-06 18:20:12,61389,1623,40.51,63012,283,63295,151524,41.77,1,1,99,99,楠梓區
3604,2020-06-06 18:20:12,57508,1416,36.37,58924,271,59195,158116,37.44,1,1,103,103,左營區
3605,2020-06-06 18:20:12,17452,443,40.21,17895,96,17991,43397,41.46,1,1,42,42,新興區
3606,2020-06-06 18:20:12,9107,221,43.17,9328,57,9385,21094,44.49,1,1,24,24,鹽埕區
3607,2020-06-06 18:20:12,938186,25032,40.79,963218,5112,968330,2297941,42.14,38,37,1823,1822,高雄市
3608,2020-06-06 18:20:13,66816,1779,42.48,68595,347,68942,157294,43.83,1,1,119,119,前鎮區
3609,2020-06-06 18:20:13,10658,295,44.49,10953,58,11011,23954,45.97,1,1,18,18,旗津區
3610,2020-06-06 18:20:13,15318,389,42.88,15707,89,15796,35719,44.22,1,1,32,32,大樹區
3611,2020-06-06 18:20:13,55361,1415,42.72,56776,259,57035,129597,44.01,1,1,89,89,小港區
3612,2020-06-06 18:20:13,117795,3062,40.06,120857,617,121474,294083,41.31,1,1,228,228,鳳山區
3613,2020-06-06 18:20:13,57069,1421,39.98,58490,295,58785,142733,41.19,1,1,116,116,苓雅區
3614,2020-06-06 18:20:13,25028,684,43.44,25712,194,25906,57617,44.96,1,1,51,51,林園區
3615,2020-06-06 18:20:13,39474,1029,41.56,40503,222,40725,94987,42.87,1,1,81,81,大寮區
3616,2020-06-06 18:20:14,18054,568,42.55,18622,111,18733,42432,44.15,1,1,41,41,路竹區
3617,2020-06-06 18:20:14,10600,315,41.54,10915,59,10974,25515,43.01,1,1,21,21,茄萣區
3618,2020-06-06 18:20:14,4914,122,42.0,5036,23,5059,11699,43.24,1,1,12,12,永安區
3619,2020-06-06 18:20:14,10559,281,44.29,10840,70,10910,23841,45.76,1,1,21,21,阿蓮區
3620,2020-06-06 18:20:14,13320,363,45.49,13683,89,13772,29282,47.03,1,1,24,24,大社區
3621,2020-06-06 18:20:14,10618,306,41.88,10924,91,11015,25354,43.44,1,1,25,25,燕巢區
3622,2020-06-06 18:20:14,16254,507,49.89,16761,95,16856,32578,51.74,1,1,31,31,橋頭區
3623,2020-06-06 18:20:14,2552,92,39.72,2644,21,2665,6425,41.48,1,1,12,12,田寮區
3624,2020-06-06 18:20:14,16662,412,42.76,17074,91,17165,38963,44.05,1,1,28,28,鳥松區
3625,2020-06-06 18:20:14,32787,886,44.32,33673,168,33841,73973,45.75,1,1,47,47,仁武區
3626,2020-06-06 18:20:14,32084,895,40.55,32979,190,33169,79113,41.93,1,1,72,72,岡山區
3627,2020-06-06 18:20:14,10929,369,43.55,11298,75,11373,25097,45.32,1,1,24,24,湖內區
3628,2020-06-06 18:20:15,11399,474,37.0,11873,78,11951,30807,38.79,1,1,35,35,旗山區
